Timestamp (seconds),Distance (mm),Button Pressed
1739136180.172,783,False
1739136180.474,783,False
1739136180.776,783,False
1739136181.078,783,False
1739136181.380,783,False
1739136181.682,783,False
1739136181.984,783,False
1739136182.286,783,False
1739136182.589,783,False
1739136182.891,783,False
1739136183.193,783,False
1739136183.495,783,False
1739136183.798,783,False
1739136184.100,783,False
1739136184.402,783,False
1739136184.704,783,False
1739136185.006,783,False
1739136185.308,783,False
1739136185.611,783,False
1739136185.913,783,False
1739136186.215,783,False
1739136186.517,783,False
1739136186.819,783,False
1739136187.121,783,False
1739136187.424,783,False
1739136187.726,783,False
1739136188.028,783,False
1739136188.330,783,False
1739136188.632,783,False
1739136188.934,783,False
1739136189.237,783,False
1739136189.539,783,False
1739136189.841,783,False
1739136190.143,783,False
1739136190.445,783,False
1739136190.747,783,False
1739136191.050,783,False
1739136191.352,783,False
1739136191.654,783,False
1739136191.956,783,False
1739136192.258,783,False
1739136192.560,783,False
1739136192.862,783,False
1739136193.165,783,False
1739136193.467,783,False
1739136193.769,783,False
1739136194.071,783,False
1739136194.373,783,False
1739136194.675,783,False
1739136194.978,783,False
1739136195.280,783,False
1739136195.582,783,False
1739136195.884,783,False
1739136196.186,783,False
1739136196.488,783,False
1739136196.791,783,False
1739136197.093,783,False
1739136197.395,783,False
1739136197.697,783,False
1739136198.000,783,False
1739136198.302,783,False
1739136198.604,783,False
1739136198.906,783,False
1739136199.208,783,False
1739136199.510,783,False
1739136199.812,783,False
1739136200.115,783,False
1739136200.417,783,False
1739136200.719,783,False
1739136201.021,783,False
1739136201.324,783,False
1739136201.626,783,False
1739136201.928,783,False
1739136202.230,783,False
1739136202.532,783,False
1739136202.834,783,False
1739136203.136,783,False
1739136203.439,783,False
1739136203.741,783,False
1739136204.043,783,False
1739136204.345,783,False
1739136204.648,783,False
1739136204.950,783,False
1739136205.252,783,False
1739136205.554,783,False
1739136205.856,783,False
1739136206.158,783,False
1739136206.460,783,False
1739136206.763,783,False
1739136207.065,783,False
1739136207.367,783,False
1739136207.669,783,False
1739136207.971,783,False
1739136208.273,783,False
1739136208.576,783,False
1739136208.878,783,False
1739136209.180,783,False
1739136209.482,783,False
1739136209.784,783,False
1739136210.087,783,False
1739136210.389,783,False
1739136210.691,783,False
1739136210.993,783,False
1739136211.295,783,False
1739136211.597,783,False
1739136211.899,783,False
1739136212.202,783,False
1739136212.504,783,False
1739136212.806,783,False
1739136213.108,783,False
1739136213.410,783,False
1739136213.713,783,False
1739136214.015,783,False
1739136214.317,783,False
1739136214.619,783,False
1739136214.921,783,False
1739136215.223,783,False
1739136215.526,783,False
1739136215.828,783,False
1739136216.130,783,False
1739136216.432,783,False
1739136216.734,783,False
1739136217.037,783,False
1739136217.339,783,False
1739136217.641,783,False
1739136217.943,783,False
1739136218.245,783,False
1739136218.548,783,False
1739136218.850,783,False
1739136219.152,783,False
1739136219.454,783,False
1739136219.756,783,False
1739136220.059,783,False
1739136220.361,783,False
1739136220.663,783,False
1739136220.965,783,False
1739136221.267,783,False
1739136221.570,783,False
1739136221.872,783,False
1739136222.174,783,False
1739136222.476,783,False
1739136222.778,783,False
1739136223.080,783,False
1739136223.382,783,False
1739136223.685,783,False
1739136223.987,783,False
1739136224.289,783,False
1739136224.591,783,False
1739136224.893,783,False
1739136225.195,783,False
1739136225.498,783,False
1739136225.800,783,False
1739136226.102,783,False
1739136226.404,783,False
1739136226.707,783,False
1739136227.009,783,False
1739136227.311,783,False
1739136227.613,783,False
1739136227.916,783,False
1739136228.218,783,False
1739136228.520,783,False
1739136228.822,783,False
1739136229.124,783,False
1739136229.426,783,False
1739136229.728,783,False
1739136230.030,783,False
1739136230.333,783,False
1739136230.635,783,False
1739136230.937,783,False
1739136231.239,783,False
1739136231.542,783,False
1739136231.844,783,False
1739136232.146,783,False
1739136232.448,783,False
1739136232.750,783,False
1739136233.052,783,False
1739136233.354,783,False
1739136233.657,783,False
1739136233.959,783,False
1739136234.261,783,False
1739136234.563,783,False
1739136234.865,783,False
1739136235.167,783,False
1739136235.470,783,False
1739136235.772,783,False
1739136236.074,783,False
1739136236.376,783,False
1739136236.678,783,False
1739136236.980,783,False
1739136237.283,783,False
1739136237.585,783,False
1739136237.887,783,False
1739136238.189,783,False
1739136238.491,783,False
1739136238.794,782,False
1739136239.096,782,False
1739136239.398,782,False
1739136239.700,782,False
1739136240.002,782,False
1739136240.304,782,False
1739136240.607,782,False
1739136240.909,782,False
1739136241.211,782,False
1739136241.513,782,False
1739136241.815,782,False
1739136242.117,782,False
1739136242.419,782,False
1739136242.722,782,False
1739136243.024,782,False
1739136243.326,782,False
1739136243.628,782,False
1739136243.930,782,False
1739136244.233,782,False
1739136244.535,782,False
1739136244.837,782,False
1739136245.139,782,False
1739136245.441,782,False
1739136245.743,782,False
1739136246.046,782,False
1739136246.348,782,False
1739136246.650,783,False
1739136246.952,782,False
1739136247.254,782,False
1739136247.556,782,False
1739136247.858,782,False
1739136248.161,782,False
1739136248.463,782,False
1739136248.765,782,False
1739136249.067,782,False
1739136249.369,782,False
1739136249.672,782,False
1739136249.974,782,False
1739136250.276,782,False
1739136250.578,782,False
1739136250.880,782,False
1739136251.182,782,False
1739136251.485,782,False
1739136251.787,782,False
1739136252.089,782,False
1739136252.391,782,False
1739136252.693,782,False
1739136252.995,782,False
1739136253.298,782,False
1739136253.600,782,False
1739136253.902,782,False
1739136254.204,782,False
1739136254.506,782,False
1739136254.808,782,False
1739136255.111,782,False
1739136255.413,782,False
1739136255.715,782,False
1739136256.017,782,False
1739136256.320,782,False
1739136256.622,782,False
1739136256.924,782,False
1739136257.226,782,False
1739136257.528,782,False
1739136257.831,782,False
1739136258.133,782,False
1739136258.435,782,False
1739136258.737,782,False
1739136259.039,782,False
1739136259.341,782,False
1739136259.644,782,False
1739136259.946,782,False
1739136260.248,782,False
1739136260.550,782,False
1739136260.852,782,False
1739136261.155,782,False
1739136261.457,782,False
1739136261.759,782,False
1739136262.061,782,False
1739136262.364,782,False
1739136262.666,782,False
1739136262.968,782,False
1739136263.270,782,False
1739136263.572,782,False
1739136263.874,782,False
1739136264.176,782,False
1739136264.479,782,False
1739136264.781,782,False
1739136265.083,782,False
1739136265.385,782,False
1739136265.687,782,False
1739136265.989,782,False
1739136266.291,782,False
1739136266.594,782,False
1739136266.896,782,False
1739136267.198,782,False
1739136267.500,782,False
1739136267.803,782,False
1739136268.105,782,False
1739136268.407,782,False
1739136268.709,782,False
1739136269.011,782,False
1739136269.313,782,False
1739136269.615,782,False
1739136269.918,782,False
1739136270.220,782,False
1739136270.522,782,False
1739136270.824,782,False
1739136271.126,782,False
1739136271.429,782,False
1739136271.731,782,False
1739136272.033,782,False
1739136272.335,782,False
1739136272.638,782,False
1739136272.940,782,False
1739136273.242,782,False
1739136273.544,782,False
1739136273.847,782,False
1739136274.149,782,False
1739136274.451,782,False
1739136274.753,782,False
1739136275.055,782,False
1739136275.357,782,False
1739136275.659,782,False
1739136275.962,782,False
1739136276.264,782,False
1739136276.566,782,False
1739136276.868,782,False
1739136277.170,782,False
1739136277.472,782,False
1739136277.775,782,False
1739136278.077,782,False
1739136278.379,782,False
1739136278.681,782,False
1739136278.983,782,False
1739136279.285,782,False
1739136279.588,782,False
1739136279.890,782,False
1739136280.192,782,False
1739136280.494,782,False
1739136280.796,782,False
1739136281.098,782,False
1739136281.400,782,False
1739136281.703,782,False
1739136282.005,782,False
1739136282.307,782,False
1739136282.609,782,False
1739136282.911,782,False
1739136283.214,782,False
1739136283.516,782,False
1739136283.818,782,False
1739136284.120,782,False
1739136284.422,782,False
1739136284.724,782,False
1739136285.027,782,False
1739136285.329,782,False
1739136285.631,782,False
1739136285.933,782,False
1739136286.235,782,False
1739136286.537,782,False
1739136286.839,782,False
1739136287.142,782,False
1739136287.444,782,False
1739136287.746,782,False
1739136288.048,782,False
1739136288.351,782,False
1739136288.653,782,False
1739136288.955,782,False
1739136289.257,782,False
1739136289.559,782,False
1739136289.861,782,False
1739136290.163,782,False
1739136290.465,782,False
1739136290.768,782,False
1739136291.070,782,False
1739136291.372,782,False
1739136291.674,782,False
1739136291.976,782,False
1739136292.278,782,False
1739136292.580,782,False
1739136292.883,782,False
1739136293.185,782,False
1739136293.487,782,False
1739136293.789,782,False
1739136294.091,782,False
1739136294.394,782,False
1739136294.696,782,False
1739136294.998,782,False
1739136295.300,782,False
1739136295.602,782,False
1739136295.904,782,False
1739136296.206,782,False
1739136296.508,782,False
1739136296.811,782,False
1739136297.113,782,False
1739136297.415,782,False
1739136297.717,782,False
1739136298.020,782,False
1739136298.323,782,False
1739136298.625,782,False
1739136298.927,782,False
1739136299.229,782,False
1739136299.531,782,False
1739136299.833,782,False
1739136300.136,782,False
1739136300.438,782,False
1739136300.740,782,False
1739136301.042,782,False
1739136301.344,782,False
1739136301.646,782,False
1739136301.948,782,False
1739136302.250,782,False
1739136302.552,782,False
1739136302.855,782,False
1739136303.157,782,False
1739136303.459,782,False
1739136303.762,782,False
1739136304.064,782,False
1739136304.366,782,False
1739136304.668,782,False
1739136304.970,782,False
1739136305.272,782,False
1739136305.574,782,False
1739136305.877,782,False
1739136306.179,782,False
1739136306.481,782,False
1739136306.783,782,False
1739136307.085,782,False
1739136307.387,782,False
1739136307.689,782,False
1739136307.991,782,False
1739136308.294,782,False
1739136308.596,781,False
1739136308.898,781,False
1739136309.200,782,False
1739136309.503,782,False
1739136309.805,781,False
1739136310.107,781,False
1739136310.409,782,False
1739136310.711,781,False
1739136311.013,781,False
1739136311.315,781,False
1739136311.618,781,False
1739136311.920,781,False
1739136312.222,781,False
1739136312.524,781,False
1739136312.826,781,False
1739136313.128,781,False
1739136313.430,781,False
1739136313.733,781,False
1739136314.035,781,False
1739136314.337,781,False
1739136314.639,781,False
1739136314.941,781,False
1739136315.244,781,False
1739136315.546,781,False
1739136315.848,781,False
1739136316.150,781,False
1739136316.452,781,False
1739136316.754,781,False
1739136317.057,781,False
1739136317.359,781,False
1739136317.661,781,False
1739136317.963,781,False
1739136318.265,781,False
1739136318.568,781,False
1739136318.870,781,False
1739136319.172,781,False
1739136319.474,781,False
1739136319.776,781,False
1739136320.078,781,False
1739136320.381,781,False
1739136320.683,781,False
1739136320.985,781,False
1739136321.287,781,False
1739136321.590,781,False
1739136321.892,781,False
1739136322.194,781,False
1739136322.496,781,False
1739136322.798,781,False
1739136323.100,781,False
1739136323.402,781,False
1739136323.705,781,False
1739136324.007,781,False
1739136324.309,781,False
1739136324.611,781,False
1739136324.914,781,False
1739136325.216,781,False
1739136325.518,781,False
1739136325.820,781,False
1739136326.122,781,False
1739136326.424,781,False
1739136326.727,781,False
1739136327.029,781,False
1739136327.331,781,False
1739136327.633,781,False
1739136327.935,781,False
1739136328.238,781,False
1739136328.540,781,False
1739136328.842,781,False
1739136329.144,781,False
1739136329.446,781,False
1739136329.748,781,False
1739136330.051,781,False
1739136330.353,781,False
1739136330.655,781,False
1739136330.957,781,False
1739136331.259,781,False
1739136331.562,781,False
1739136331.864,781,False
1739136332.166,781,False
1739136332.468,781,False
1739136332.770,781,False
1739136333.072,781,False
1739136333.374,781,False
1739136333.677,781,False
1739136333.979,781,False
1739136334.281,781,False
1739136334.583,781,False
1739136334.885,781,False
1739136335.187,781,False
1739136335.490,781,False
1739136335.792,781,False
1739136336.094,781,False
1739136336.396,781,False
1739136336.698,781,False
1739136337.000,781,False
1739136337.303,781,False
1739136337.605,781,False
1739136337.907,781,False
1739136338.209,781,False
1739136338.511,781,False
1739136338.813,781,False
1739136339.115,781,False
1739136339.418,781,False
1739136339.720,781,False
1739136340.022,781,False
1739136340.324,781,False
1739136340.626,781,False
1739136340.928,781,False
1739136341.231,781,False
1739136341.533,781,False
1739136341.835,781,False
1739136342.137,781,False
1739136342.439,781,False
1739136342.741,781,False
1739136343.043,781,False
1739136343.346,781,False
1739136343.648,781,False
1739136343.950,781,False
1739136344.252,781,False
1739136344.554,781,False
1739136344.856,781,False
1739136345.159,781,False
1739136345.461,781,False
1739136345.763,781,False
1739136346.065,781,False
1739136346.367,781,False
1739136346.670,781,False
1739136346.972,781,False
1739136347.274,781,False
1739136347.576,781,False
1739136347.879,781,False
1739136348.181,781,False
1739136348.483,781,False
1739136348.785,781,False
1739136349.088,781,False
1739136349.390,781,False
1739136349.692,781,False
1739136349.994,781,False
1739136350.296,781,False
1739136350.598,781,False
1739136350.900,781,False
1739136351.203,781,False
1739136351.505,781,False
1739136351.807,781,False
1739136352.109,781,False
1739136352.412,781,False
1739136352.714,781,False
1739136353.016,781,False
1739136353.318,781,False
1739136353.620,781,False
1739136353.922,781,False
1739136354.224,781,False
1739136354.526,781,False
1739136354.829,781,False
1739136355.131,781,False
1739136355.433,781,False
1739136355.735,781,False
1739136356.037,781,False
1739136356.339,781,False
1739136356.641,781,False
1739136356.944,781,False
1739136357.246,781,False
1739136357.548,781,False
1739136357.850,781,False
1739136358.153,781,False
1739136358.455,781,False
1739136358.757,781,False
1739136359.059,781,False
1739136359.361,781,False
1739136359.663,781,False
1739136359.965,781,False
1739136360.268,781,False
1739136360.570,781,False
1739136360.872,781,False
1739136361.174,781,False
1739136361.476,781,False
1739136361.778,781,False
1739136362.080,781,False
1739136362.382,781,False
1739136362.685,781,False
1739136362.987,781,False
1739136363.289,781,False
1739136363.591,781,False
1739136363.893,781,False
1739136364.196,781,False
1739136364.498,781,False
1739136364.800,781,False
1739136365.102,781,False
1739136365.404,781,False
1739136365.706,781,False
1739136366.008,781,False
1739136366.311,781,False
1739136366.613,781,False
1739136366.915,781,False
1739136367.217,781,False
1739136367.519,781,False
1739136367.821,781,False
1739136368.123,781,False
1739136368.426,781,False
1739136368.728,781,False
1739136369.030,781,False
1739136369.332,781,False
1739136369.635,781,False
1739136369.937,781,False
1739136370.239,781,False
1739136370.541,781,False
1739136370.843,781,False
1739136371.145,781,False
1739136371.447,781,False
1739136371.750,781,False
1739136372.052,781,False
1739136372.354,781,False
1739136372.656,781,False
1739136372.958,781,False
1739136373.260,781,False
1739136373.562,781,False
1739136373.865,781,False
1739136374.167,781,False
1739136374.469,781,False
1739136374.771,781,False
1739136375.073,781,False
1739136375.375,781,False
1739136375.678,781,False
1739136375.980,781,False
1739136376.282,781,False
1739136376.584,781,False
1739136376.886,781,False
1739136377.188,781,False
1739136377.491,781,False
1739136377.793,781,False
1739136378.095,781,False
1739136378.397,781,False
1739136378.699,781,False
1739136379.001,781,False
1739136379.304,781,False
1739136379.606,781,False
1739136379.908,781,False
1739136380.210,781,False
1739136380.512,781,False
1739136380.814,781,False
1739136381.117,781,False
1739136381.419,781,False
1739136381.721,781,False
1739136382.023,781,False
1739136382.325,781,False
1739136382.628,781,False
1739136382.930,781,False
1739136383.232,781,False
1739136383.534,781,False
1739136383.836,781,False
1739136384.138,781,False
1739136384.440,781,False
1739136384.743,781,False
1739136385.045,781,False
1739136385.347,781,False
1739136385.649,781,False
1739136385.951,781,False
1739136386.253,781,False
1739136386.555,781,False
1739136386.858,781,False
1739136387.160,781,False
1739136387.462,781,False
1739136387.764,781,False
1739136388.067,781,False
1739136388.369,781,False
1739136388.671,781,False
1739136388.973,781,False
1739136389.275,781,False
1739136389.577,781,False
1739136389.880,781,False
1739136390.182,781,False
1739136390.484,781,False
1739136390.786,781,False
1739136391.088,781,False
1739136391.390,781,False
1739136391.693,781,False
1739136391.995,781,False
1739136392.297,781,False
1739136392.599,781,False
1739136392.901,781,False
1739136393.204,781,False
1739136393.506,781,False
1739136393.808,781,False
1739136394.110,781,False
1739136394.412,781,False
1739136394.714,781,False
1739136395.017,781,False
1739136395.319,781,False
1739136395.621,781,False
1739136395.923,781,False
1739136396.225,781,False
1739136396.528,781,False
1739136396.830,781,False
1739136397.132,781,False
1739136397.434,781,False
1739136397.736,781,False
1739136398.038,781,False
1739136398.340,781,False
1739136398.642,781,False
1739136398.945,781,False
1739136399.247,781,False
1739136399.549,781,False
1739136399.851,781,False
1739136400.154,781,False
1739136400.456,781,False
1739136400.758,781,False
1739136401.060,781,False
1739136401.362,781,False
1739136401.664,781,False
1739136401.967,781,False
1739136402.269,781,False
1739136402.571,781,False
1739136402.873,781,False
1739136403.175,781,False
1739136403.477,781,False
1739136403.779,781,False
1739136404.081,781,False
1739136404.383,781,False
1739136404.686,781,False
1739136404.988,781,False
1739136405.290,781,False
1739136405.592,781,False
1739136405.895,781,False
1739136406.197,781,False
1739136406.499,781,False
1739136406.801,781,False
1739136407.103,781,False
1739136407.405,781,False
1739136407.707,781,False
1739136408.010,781,False
1739136408.312,781,False
1739136408.614,781,False
1739136408.916,781,False
1739136409.218,781,False
1739136409.521,781,False
1739136409.823,781,False
1739136410.125,781,False
1739136410.427,781,False
1739136410.729,781,False
1739136411.031,781,False
1739136411.334,781,False
1739136411.636,781,False
1739136411.938,781,False
1739136412.240,781,False
1739136412.542,781,False
1739136412.845,781,False
1739136413.147,781,False
1739136413.449,781,False
1739136413.751,781,False
1739136414.053,781,False
1739136414.355,781,False
1739136414.658,781,False
1739136414.960,781,False
1739136415.262,781,False
1739136415.564,781,False
1739136415.866,781,False
1739136416.168,781,False
1739136416.470,781,False
1739136416.772,781,False
1739136417.075,781,False
1739136417.377,781,False
1739136417.679,781,False
1739136417.981,781,False
1739136418.284,781,False
1739136418.586,781,False
1739136418.888,781,False
1739136419.190,781,False
1739136419.492,781,False
1739136419.794,781,False
1739136420.097,781,False
1739136420.399,781,False
1739136420.701,781,False
1739136421.003,781,False
1739136421.305,781,False
1739136421.607,781,False
1739136421.909,781,False
1739136422.211,781,False
1739136422.514,781,False
1739136422.816,781,False
1739136423.118,781,False
1739136423.420,781,False
1739136423.723,781,False
1739136424.025,781,False
1739136424.327,781,False
1739136424.629,781,False
1739136424.931,781,False
1739136425.233,781,False
1739136425.535,781,False
1739136425.838,781,False
1739136426.140,781,False
1739136426.442,781,False
1739136426.744,781,False
1739136427.046,781,False
1739136427.348,781,False
1739136427.650,781,False
1739136427.953,781,False
1739136428.255,781,False
1739136428.557,781,False
1739136428.859,781,False
1739136429.162,781,False
1739136429.464,781,False
1739136429.766,781,False
1739136430.068,781,False
1739136430.370,781,False
1739136430.672,781,False
1739136430.974,781,False
1739136431.276,781,False
1739136431.579,781,False
1739136431.881,781,False
1739136432.183,781,False
1739136432.485,781,False
1739136432.787,781,False
1739136433.090,781,False
1739136433.392,781,False
1739136433.694,781,False
1739136433.996,781,False
1739136434.298,781,False
1739136434.600,781,False
1739136434.903,781,False
1739136435.205,781,False
1739136435.507,781,False
1739136435.809,781,False
1739136436.111,781,False
1739136436.414,781,False
1739136436.716,781,False
1739136437.018,781,False
1739136437.320,781,False
1739136437.622,781,False
1739136437.924,781,False
1739136438.227,781,False
1739136438.529,781,False
1739136438.831,781,False
1739136439.133,781,False
1739136439.435,781,False
1739136439.737,781,False
1739136440.040,781,False
1739136440.342,781,False
1739136440.644,781,False
1739136440.946,781,False
1739136441.248,781,False
1739136441.551,781,False
1739136441.853,781,False
1739136442.155,781,False
1739136442.457,781,False
1739136442.759,781,False
1739136443.061,781,False
1739136443.363,781,False
1739136443.665,781,False
1739136443.968,781,False
1739136444.270,781,False
1739136444.572,781,False
1739136444.874,781,False
1739136445.176,781,False
1739136445.478,781,False
1739136445.781,781,False
1739136446.083,781,False
1739136446.385,781,False
1739136446.687,781,False
1739136446.989,781,False
1739136447.291,781,False
1739136447.594,781,False
1739136447.896,781,False
1739136448.198,781,False
1739136448.500,781,False
1739136448.802,776,False
1739136449.105,772,False
1739136449.407,772,False
1739136449.709,776,False
1739136450.011,777,False
1739136450.313,776,False
1739136450.616,776,False
1739136450.918,776,False
1739136451.220,776,False
1739136451.522,776,False
1739136451.824,776,False
1739136452.126,776,False
1739136452.428,776,False
1739136452.730,250,False
1739136453.033,282,False
1739136453.335,0,False
1739136453.637,250,False
1739136453.939,250,False
1739136454.242,250,False
1739136454.544,250,False
1739136454.846,250,False
1739136455.149,250,False
1739136455.451,250,False
1739136455.753,250,False
1739136456.055,250,False
1739136456.358,250,False
1739136456.660,250,False
1739136456.962,250,False
1739136457.264,250,False
1739136457.566,250,False
1739136457.868,250,False
1739136458.171,250,False
1739136458.473,250,False
1739136458.775,250,False
1739136459.078,250,False
1739136459.380,250,False
1739136459.682,250,False
1739136459.985,250,False
1739136460.287,250,False
1739136460.589,250,False
1739136460.891,250,False
1739136461.193,250,False
1739136461.495,250,False
1739136461.798,250,False
1739136462.100,250,False
1739136462.402,250,False
1739136462.705,250,False
1739136463.007,250,False
1739136463.309,250,False
1739136463.611,250,False
1739136463.913,250,False
1739136464.216,250,False
1739136464.518,250,False
1739136464.820,250,False
1739136465.123,250,False
1739136465.425,250,False
1739136465.727,250,False
1739136466.030,250,False
1739136466.332,250,False
1739136466.634,250,False
1739136466.936,250,False
1739136467.238,250,False
1739136467.541,250,False
1739136467.843,250,False
1739136468.145,250,False
1739136468.448,250,False
1739136468.750,250,False
1739136469.052,250,False
1739136469.354,250,False
1739136469.657,250,False
1739136469.959,250,False
1739136470.261,250,False
1739136470.564,250,False
1739136470.866,250,False
1739136471.168,250,False
1739136471.471,250,False
1739136471.773,250,False
1739136472.075,250,False
1739136472.377,250,False
1739136472.679,250,False
1739136472.982,250,False
1739136473.284,250,False
1739136473.586,250,False
1739136473.888,250,False
1739136474.190,250,False
1739136474.492,250,False
1739136474.795,250,False
1739136475.097,250,False
1739136475.399,250,False
1739136475.701,250,False
1739136476.003,250,False
1739136476.305,250,False
1739136476.608,250,False
1739136476.910,250,False
1739136477.212,250,False
1739136477.514,250,False
1739136477.816,250,False
1739136478.119,250,False
1739136478.421,250,False
1739136478.723,250,False
1739136479.025,250,False
1739136479.327,250,False
